uuid,item_volume,item_attractiveness,putaway_zone,initial_stock
A023805,0.004235,4.5314482508609755e-05,OPT-C-01-04,2
A023806,0.005324,9.062896501721951e-05,OPT-B-01-04,3
A023807,0.004235,4.5314482508609755e-05,OPT-C-01-04,1
A023808,0.028530482323232312,0.0,OPT-C-01-04,0
A023809,0.003312,4.5314482508609755e-05,OPT-C-01-04,6
A023810,0.00598,0.0,OPT-B-01-04,3
A023811,0.00513475,4.5314482508609755e-05,OPT-C-01-04,2
A023812,0.003726,4.5314482508609755e-05,OPT-C-01-04,2
A023813,0.0021,0.00018125793003443902,OPT-A-01-04,1
A023814,0.006,0.0002718868950516585,OPT-B-01-04,2
A023815,0.001141875,0.00013594344752582924,OPT-C-01-04,3
A023816,0.00396,0.00013594344752582924,OPT-B-01-04,2
A023817,0.001126125,4.5314482508609755e-05,OPT-B-01-04,1
A023818,0.00294,0.0004984593075947072,OPT-A-01-04,2
A023819,0.0024992,9.062896501721951e-05,OPT-A-01-04,2
A023820,0.00034137431946543254,9.062896501721951e-05,MERAKEZET,0
A023821,0.001725,0.00013594344752582924,OPT-B-01-04,1
A023822,0.002856,0.00013594344752582924,OPT-C-01-04,1
A023823,0.004752,0.000543773790103317,OPT-B-01-04,6
A023824,0.000238,4.5314482508609755e-05,OPT-C-01-04,4
A023825,0.00238,0.0,OPT-B-01-04,1
A023826,0.002016,0.0,OPT-C-01-04,2
A023827,0.00238,4.5314482508609755e-05,OPT-C-01-04,1
A023828,0.0005957,4.5314482508609755e-05,OPT-B-01-04,2
A023829,0.51597,4.5314482508609755e-05,OPT-C-08,0
A023830,0.84,4.5314482508609755e-05,PALLET-B,1
A023831,0.84048,0.00013594344752582924,OPT-C-08,1
A023832,0.53856,0.00018125793003443902,OPT-C-07-11,1
A023833,0.51408,9.062896501721951e-05,OPT-B-07-11,2
A023834,0.51408,4.5314482508609755e-05,OPT-C-08,0
A023835,0.84,0.00018125793003443902,PALLET-B,1
A023836,0.84,4.5314482508609755e-05,OPT-C-08,2
A023837,0.265734,0.0,OPT-A-07-11,1
A023838,0.80388,0.0002718868950516585,OPT-A-07-11,2
A023839,0.84,0.0,OPT-C-07-11,0
A023840,0.84,0.0,OPT-C-08,2
A023841,0.39468,4.5314482508609755e-05,OPT-C-08,3
A023842,0.84,9.062896501721951e-05,OPT-C-08,3
A023843,0.84,4.5314482508609755e-05,OPT-C-07-11,1
A023844,0.15488,0.0,OPT-C-05-07,0
A023845,0.111,0.0,OPT-C-07-11,0
A023846,0.0294,0.0,OPT-B-07-11,1
A023847,0.044393586206896554,0.0,OPT-B-05-07,0
A023848,0.0371315,0.0,OPT-C-05-07,0
A023849,0.0021,0.0,OPT-B-05-07,0
A023850,0.0015,0.0,OPT-B-05-07,0
A023851,0.0015,0.0,OPT-B-05-07,0
A023852,0.00147,0.0,OPT-B-05-07,4
A023853,7e-05,0.00018125793003443902,OPT-B-01-04,4
A023854,0.059708,0.002356353090447707,OPT-A-07-11,4
A023855,0.055296,4.5314482508609755e-05,OPT-C-08,3
A023856,0.10944,0.00013594344752582924,OPT-A-07-11,1
A023857,0.038556,0.0,PALLET-C,2
A023858,0.003304,0.0,OPT-C-01-04,1
A023859,0.1278,0.0,OPT-B-05-07,2
A023860,0.10625,0.0,OPT-C-07-11,3
A023861,0.05,0.00013594344752582924,OPT-C-07-11,2
A023862,0.08645039900000001,0.00045314482508609753,OPT-A-07-11,6
A023863,0.0032,4.5314482508609755e-05,OPT-C-05-07,2
A023864,0.414,0.000543773790103317,OPT-C-07-11,2
A023865,0.235862,4.5314482508609755e-05,OPT-C-07-11,2
A023866,0.235862,0.00013594344752582924,OPT-C-07-11,0
A023867,1.4098,0.0003172013775602683,OPT-C-07-11,4
A023868,0.1725,0.0014047489577669024,OPT-B-07-11,2
A023869,0.122341,0.0,OPT-C-07-11,1
A023870,0.0032,0.0,OPT-C-07-11,3
A023871,0.09543250000000002,9.062896501721951e-05,OPT-C-07-11,0
A023872,0.06576,0.0002718868950516585,OPT-C-07-11,2
A023873,0.11562,0.0030813848105854633,OPT-A-07-11,11
A023874,0.0884,0.0,PALLET-C,2
A023875,0.084588,0.0,OPT-C-05-07,1
A023876,0.2343,0.0,OPT-C-07-11,3
A023877,0.06477145161290324,0.0017672648178357804,OPT-C-07-11,2
A023878,0.0975375,0.0006344027551205366,OPT-C-07-11,5
A023879,0.1485,0.0003172013775602683,OPT-C-07-11,0
A023880,0.0032,0.0,OPT-C-07-11,2
A023881,0.067,0.00013594344752582924,OPT-C-01-04,1
A023882,0.0098,9.062896501721951e-05,OPT-C-01-04,5
A023883,0.004868114871212121,0.0,OPT-B-01-04,0
A023884,0.001176,0.0,OPT-C-01-04,2
A023885,0.01015,9.062896501721951e-05,OPT-C-01-04,5
A023886,0.000882,4.5314482508609755e-05,OPT-C-01-04,2
A023887,0.061824,0.0,OPT-B-08,3
A023888,0.0599955,9.062896501721951e-05,OPT-B-08,7
A023889,0.04864,0.002764183433025195,OPT-A-08,18
A023890,0.23544,0.03317020119630234,OPT-A-07-11,67
A023891,0.348,0.00045314482508609753,OPT-A-07-11,5
A023892,0.011781,0.0036251586006887803,OPT-A-07-11,41
A023893,0.149225,9.062896501721951e-05,OPT-A-07-11,12
A023894,0.03128,0.0011328620627152437,OPT-A-07-11,6
A023895,0.117,0.0015406924052927316,OPT-A-08,6
A023896,0.074,0.0,OPT-B-01-04,8
A023897,0.000937125,4.5314482508609755e-05,OPT-C-01-04,6
A023898,0.0008925,4.5314482508609755e-05,OPT-C-01-04,7
A023899,0.546,0.0,OPT-B-07-11,2
A023900,0.87906,9.062896501721951e-05,OPT-C-07-11,0
A023901,0.546,4.5314482508609755e-05,OPT-B-07-11,6
A023902,0.018,0.0,OPT-B-01-04,0
A023903,0.00204288,4.5314482508609755e-05,OPT-C-05-07,2
A023904,0.006984,4.5314482508609755e-05,MERAKEZET,2
A023905,0.0076272,4.5314482508609755e-05,OPT-C-01-04,2
A023906,0.0006,0.0,OPT-C-01-04,2
A023907,0.003776,0.0,HIVE,1
A023908,0.00441,4.5314482508609755e-05,PALLET-C,16
A023909,0.00091568,4.5314482508609755e-05,HIVE,1
A023910,0.001575,9.062896501721951e-05,HIVE,18
A023911,0.00588,4.5314482508609755e-05,OPT-B-01-04,1
A023912,0.006,0.0,OPT-C-01-04,3
A023913,0.36025,4.5314482508609755e-05,OPT-B-07-11,1
A023914,0.39396,0.0022657241254304874,OPT-A-07-11,20
A023915,0.3799,0.005709624796084829,OPT-A-07-11,25
A023916,0.3799,0.00552836686605039,OPT-A-07-11,13
A023917,0.31702,4.5314482508609755e-05,OPT-B-07-11,0
A023918,0.39396,0.001993837230378829,OPT-A-07-11,5
A023919,0.3988845,0.0,OPT-A-07-11,5
A023920,1e-09,0.0004078303425774878,OPT-A-07-11,0
A023921,0.603,0.0008156606851549756,OPT-A-07-11,2
A023922,0.585,0.00022657241254304877,OPT-B-07-11,2
A023923,0.37908,0.00018125793003443902,OPT-B-08,10
A023924,0.334312,0.00018125793003443902,OPT-A-07-11,3
A023925,0.5096,0.003987674460757658,OPT-A-07-11,0
A023926,0.5096,0.00013594344752582924,OPT-A-08,0
A023927,0.39494,0.00018125793003443902,OPT-A-07-11,2
A023928,0.31702,4.5314482508609755e-05,OPT-B-07-11,4
A023929,0.4719,9.062896501721951e-05,OPT-C-08,3
A023930,0.429,9.062896501721951e-05,OPT-C-07-11,1
A023931,0.31702,0.0,OPT-A-07-11,2
A023932,0.36025,0.0,OPT-A-08,5
A023933,0.4824,0.0019485227478702194,OPT-A-07-11,6
A023934,0.507,0.0,OPT-B-07-11,10
A023935,0.3799,0.005392423418524561,PALLET_JACK,18
A023936,0.3799,0.004486133768352365,OPT-A-07-11,22
A023937,0.31702,0.0,OPT-A-07-11,3
A023938,0.23316,0.002311038607939097,OPT-A-07-11,8
A023939,0.325540625,0.0004078303425774878,OPT-A-07-11,0
A023940,0.603,0.0004078303425774878,OPT-A-08,1
A023941,0.585,0.0002718868950516585,OPT-C-07-11,0
A023942,0.37908,0.00022657241254304877,OPT-A-07-11,2
A023943,0.334312,0.0005890882726119267,OPT-B-08,6
A023944,0.637,0.0037157875657059997,OPT-A-07-11,0
A023945,0.637,0.0003172013775602683,OPT-A-07-11,0
A023946,0.39494,0.0006797172376291463,OPT-B-07-11,3
A023947,0.31702,4.5314482508609755e-05,OPT-A-07-11,4
A023948,0.546,0.0,OPT-A-07-11,3
A023949,0.5226,4.5314482508609755e-05,OPT-A-07-11,1
A023950,1.41218,4.5314482508609755e-05,OPT-B-07-11,1
A023951,0.31702,9.062896501721951e-05,OPT-B-07-11,3
A023952,0.5265,4.5314482508609755e-05,OPT-C-07-11,1
A023953,0.507,0.0022657241254304874,OPT-A-07-11,10
A023954,1.7292,0.007023744788834512,OPT-A-07-11,19
A023955,0.507,0.00013594344752582924,OPT-C-07-11,3
A023956,0.35425,0.007884719956498096,PALLET_JACK,18
A023957,0.3150645,4.5314482508609755e-05,OPT-B-07-11,3
A023958,0.507,0.0011781765452238534,OPT-A-07-11,6
A023959,0.33120625,0.0,OPT-C-07-11,1
A023960,0.565897,0.00045314482508609753,OPT-A-07-11,0
A023961,0.546,0.00036251586006887804,OPT-B-07-11,2
A023962,0.298809,0.00045314482508609753,OPT-B-07-11,11
A023963,0.2882,4.5314482508609755e-05,OPT-A-08,1
A023964,0.269748,0.0035345296356715608,OPT-A-07-11,0
A023965,0.269748,0.00018125793003443902,OPT-A-07-11,0
A023966,0.5109,0.0,OPT-C-07-11,3
A023967,0.2882,9.062896501721951e-05,OPT-B-08,6
A023968,0.507,4.5314482508609755e-05,OPT-C-08,3
A023969,0.329616,0.0,OPT-A-07-11,2
A023970,1.441,9.062896501721951e-05,OPT-A-07-11,4
A023971,0.354105,4.5314482508609755e-05,OPT-C-07-11,1
A023972,0.507,0.002129780677904658,OPT-A-07-11,7
A023973,0.33124,0.0,OPT-B-07-11,8
A023974,1.7292,0.00367047308319739,OPT-A-07-11,10
A023975,0.35425,0.0034439006706543413,PALLET_JACK,13
A023976,0.3150645,4.5314482508609755e-05,OPT-C-08,3
A023977,0.507,0.0011328620627152437,OPT-B-07-11,3
A023978,0.2334318888888889,0.00036251586006887804,OPT-B-07-11,0
A023979,0.546,0.00018125793003443902,OPT-C-07-11,0
A023980,0.309876,0.00013594344752582924,OPT-A-08,9
A023981,0.2882,0.00018125793003443902,OPT-B-07-11,5
A023982,0.37465,0.0020391517128874386,OPT-A-07-11,0
A023983,0.37465,0.0002718868950516585,OPT-C-07-11,0
A023984,0.5109,4.5314482508609755e-05,OPT-C-07-11,1
A023985,0.2882,4.5314482508609755e-05,OPT-A-07-11,4
A023986,0.507,0.0,OPT-B-07-11,3
A023987,0.329616,0.0,OPT-A-07-11,1
A023988,0.2475225,0.0006344027551205366,OPT-B-07-11,2
A023989,0.4788,0.006661228928765634,OPT-A-08,12
A023990,0.49704,0.011872394417255756,OPT-A-07-11,25
A023991,0.6272,0.002492296537973536,OPT-A-07-11,8
A023992,0.35672,0.00013594344752582924,OPT-C-07-11,2
A023993,0.3840375,0.0006797172376291463,OPT-A-07-11,0
A023994,0.46872,0.0016313213703099511,OPT-A-08,3
A023995,0.27412,0.00022657241254304877,OPT-B-07-11,2
A023996,0.28,0.0006344027551205366,OPT-A-08,3
A023997,0.36,0.00045314482508609753,OPT-A-08,9
A023998,0.42,0.007114373753851731,OPT-A-07-11,18
A023999,0.39,0.00036251586006887804,OPT-A-07-11,0
A024000,0.39,0.00036251586006887804,OPT-A-07-11,0
A024001,0.588,0.00013594344752582924,OPT-A-07-11,3
A024002,0.31702,0.00013594344752582924,OPT-A-07-11,3
A024003,0.588,0.0,OPT-B-07-11,3
A024004,0.588,0.0006797172376291463,OPT-A-07-11,2
A024005,0.376272,0.00036251586006887804,OPT-A-07-11,8
A024006,0.49704,0.011736450969729926,OPT-A-07-11,24
A024007,0.00058968,4.5314482508609755e-05,OPT-C-01-04,1
A024008,0.00065664,4.5314482508609755e-05,OPT-C-01-04,1
A024009,0.000509856,4.5314482508609755e-05,OPT-C-01-04,6
A024010,0.00098,0.0,OPT-B-01-04,2
A024011,0.000594,4.5314482508609755e-05,OPT-B-01-04,1
A024012,0.00099264,0.0,OPT-B-01-04,2
A024013,0.00075625,4.5314482508609755e-05,OPT-B-01-04,4
A024014,0.0001,0.00013594344752582924,OPT-C-01-04,6
A024015,0.00132,0.0004984593075947072,OPT-A-01-04,1
A024016,0.000924,0.0006797172376291463,OPT-A-01-04,6
A024017,0.000447474,0.0,OPT-B-01-04,2
A024018,0.0005131459999999999,4.5314482508609755e-05,OPT-B-01-04,2
A024019,0.002122456,0.00013594344752582924,OPT-A-01-04,4
A024020,0.00058968,0.00013594344752582924,OPT-C-01-04,3
A024021,0.0006486,0.0002718868950516585,OPT-A-01-04,3
A024022,0.001014,4.5314482508609755e-05,OPT-B-01-04,2
A024023,0.000675,0.00018125793003443902,OPT-B-01-04,3
A024024,0.00099264,0.0,OPT-B-01-04,0
A024025,0.0007865,0.00018125793003443902,OPT-A-01-04,2
A024026,0.00156,0.0,OPT-B-01-04,1
A024027,0.000594,0.00018125793003443902,OPT-A-01-04,0
A024028,0.0007,0.0006797172376291463,OPT-B-01-04,5
A024029,0.001001,0.002492296537973536,OPT-A-01-04,7
A024030,0.000447474,4.5314482508609755e-05,OPT-B-01-04,2
A024031,0.0005131459999999999,0.00013594344752582924,OPT-B-01-04,4
A024032,0.002122456,9.062896501721951e-05,OPT-A-01-04,4
A024033,0.00055385,4.5314482508609755e-05,OPT-C-01-04,1
A024034,0.000447474,0.0,OPT-B-01-04,3
A024035,0.00038803199999999996,9.062896501721951e-05,OPT-C-01-04,2
A024036,0.00045,0.0,OPT-C-01-04,1
A024037,0.000693,0.00045314482508609753,OPT-A-01-04,4
A024038,0.000924,0.0007250317201377561,OPT-A-01-04,4
A024039,0.000447474,0.0,OPT-B-01-04,1
A024040,0.00042347,0.00013594344752582924,OPT-B-01-04,2
A024041,0.000506736,9.062896501721951e-05,OPT-C-01-04,2
A024042,0.000447474,4.5314482508609755e-05,OPT-B-01-04,2
A024043,0.000493,0.0003172013775602683,OPT-A-01-04,2
A024044,0.000405,0.0008156606851549756,OPT-A-01-04,0
A024045,0.001056,0.0022204096429218776,OPT-A-01-04,3
A024046,0.000447474,4.5314482508609755e-05,OPT-B-01-04,1
A024047,0.00042347,0.00022657241254304877,OPT-A-01-04,4
A024048,0.00048125,9.062896501721951e-05,OPT-B-01-04,3
A024049,0.000444822,9.062896501721951e-05,OPT-A-01-04,1
A024050,0.00044,0.0002718868950516585,OPT-B-01-04,4
A024051,0.000676,0.0004984593075947072,OPT-B-01-04,4
A024052,0.000418488,9.062896501721951e-05,OPT-C-01-04,3
A024053,0.00071875,9.062896501721951e-05,OPT-C-01-04,11
A024054,0.00048,0.00018125793003443902,OPT-A-01-04,3
A024055,0.000624,0.000543773790103317,OPT-A-01-04,3
A024056,0.000715,0.0,OPT-B-01-04,2
A024057,0.000418488,0.0,OPT-B-01-04,3
A024058,0.00081,9.062896501721951e-05,OPT-A-01-04,1
A024059,0.0007865,4.5314482508609755e-05,OPT-A-01-04,1
A024060,0.00054,0.00018125793003443902,OPT-C-01-04,0
A024061,0.000936,0.0006344027551205366,OPT-A-01-04,1
A024062,0.000715,9.062896501721951e-05,OPT-B-01-04,3
A024063,0.0006471900000000001,9.062896501721951e-05,OPT-C-01-04,3
A024064,0.00081,0.0,OPT-B-01-04,2
A024065,0.0007865,9.062896501721951e-05,OPT-C-01-04,10
A024066,0.000693,0.00018125793003443902,OPT-B-01-04,6
A024067,0.00143,0.0007703462026463658,OPT-A-01-04,3
A024068,0.000715,0.0,OPT-A-01-04,2
A024069,0.0006471900000000001,0.0,OPT-B-01-04,3
A024070,0.000156,4.5314482508609755e-05,OPT-C-01-04,5
A024071,0.00011479800000000001,4.5314482508609755e-05,OPT-C-01-04,1
A024072,0.00011165,4.5314482508609755e-05,OPT-C-01-04,4
A024073,0.00011165,0.0,OPT-C-01-04,4
A024074,0.00044,0.0,OPT-B-01-04,2
A024075,0.00088,0.0,OPT-C-01-04,2
A024076,0.000168,0.00013594344752582924,OPT-A-01-04,5
A024077,0.0025023899531249998,0.0,OPT-A-01-04,0
A024078,0.000144,0.0,OPT-B-01-04,9
A024079,0.001364436,0.0,OPT-C-01-04,2
A024080,0.00088,0.0,OPT-B-01-04,2
A024081,0.001364436,0.0,OPT-C-01-04,2
A024082,0.00155925,4.5314482508609755e-05,OPT-C-01-04,33
A024083,0.00014630550476190475,4.5314482508609755e-05,OPT-A-01-04,0
A024084,1.25e-05,0.02895595432300163,OPT-A-01-04,0
A024085,7.5e-06,0.008156606851549755,OPT-A-01-04,0
A024086,0.0009070333457526079,0.009153525466739169,OPT-A-01-04,0
A024087,0.0009070333457526079,0.006479970998731195,OPT-A-01-04,0
A024088,0.1573,0.0040329889432662675,OPT-C-07-11,3
A024089,0.1224,0.0017219503353271706,OPT-C-07-11,3
A024090,0.0312,0.000543773790103317,OPT-A-07-11,2
A024091,0.042,0.0,PALLET-C,2
A024092,0.022464,0.0,OPT-A-07-11,1
A024093,0.0016,0.00022657241254304877,OPT-C-05-07,2
A024094,0.0002565,0.00036251586006887804,OPT-B-01-04,4
A024095,0.000792,4.5314482508609755e-05,OPT-B-01-04,4
A024096,0.000332514,0.0,OPT-C-01-04,2
A024097,0.000285,0.0003172013775602683,OPT-A-01-04,4
A024098,0.0006,0.0,OPT-B-01-04,1
A024099,0.0165,0.0025376110204821463,OPT-C-07-11,14
A024100,0.016709,0.00013594344752582924,OPT-C-01-04,3
A024101,0.0108,0.0,OPT-A-07-11,2
A024102,0.012,9.062896501721951e-05,OPT-A-05-07,1
A024103,0.005616,0.0,OPT-B-01-04,2
A024104,0.059503041,4.5314482508609755e-05,OPT-C-07-11,1
A024105,0.007,0.0,OPT-A-07-11,2
A024106,0.012,4.5314482508609755e-05,OPT-B-01-04,4
A024107,0.004324,0.0,OPT-B-01-04,1
A024108,0.0001976,4.5314482508609755e-05,OPT-B-01-04,2
A024109,0.00039014999999999997,0.0,OPT-B-01-04,2
A024110,0.00037569999999999997,0.0,OPT-C-01-04,2
A024111,0.00014630550476190475,0.0,OPT-A-01-04,0
A024112,5.75e-05,0.0,OPT-C-01-04,1
A024113,5.75e-05,0.0,OPT-C-01-04,1
A024114,0.5412,0.0003172013775602683,OPT-B-08,8
A024115,0.86802,0.0038064165307232192,OPT-A-08,34
A024116,2.7324,9.062896501721951e-05,OPT-C-08,2
A024117,0.7735,0.00919883994924778,OPT-C-08,27
A024118,0.594,0.00018125793003443902,OPT-C-07-11,4
A024119,2.559375,0.005664310313576219,PALLET_JACK,17
A024120,0.853125,0.00367047308319739,OPT-A-08,15
A024121,0.64294,0.006026826173645097,OPT-A-08,10
A024122,0.595,0.002129780677904658,OPT-B-08,4
A024123,0.52887,0.0019032082653616096,OPT-A-07-11,3
A024124,0.5525,0.0077940909914808775,OPT-A-08,11
A024125,0.847847,0.014183433025194852,OPT-B-08,39
A024126,1.06689,0.00036251586006887804,OPT-C-08,7
A024127,1e-09,0.0007703462026463658,PALLET_JACK,0
A024128,1e-09,0.0008609751676635853,OPT-B-07-11,0
A024129,0.2256,4.5314482508609755e-05,OPT-B-08,0
A024130,0.819,0.02193220953416712,OPT-A-08,42
A024131,0.20427264,0.0,OPT-C-08,1
A024132,0.20427264,0.0,OPT-C-08,0
A024133,0.87815,0.0003172013775602683,OPT-A-08,8
A024134,0.6755,0.0005890882726119267,OPT-C-08,7
A024135,0.20773264080141846,0.0007703462026463658,OPT-B-08,0
A024136,0.2304,0.010331702011963024,PALLET_JACK,68
A024137,0.52887,0.0009516041326808048,OPT-A-07-11,10
A024138,0.19602,0.01862425231103861,OPT-B-08,88
A024139,0.51,0.0011781765452238534,OPT-A-08,6
A024140,0.6663384,0.006479970998731195,OPT-B-08,12
A024141,1e-09,0.0,OPT-B-08,0
A024142,0.5247456800000001,0.0018125793003443901,OPT-B-08,4
A024143,0.5247456800000001,0.0026735544680079756,OPT-B-08,21
A024144,0.583632,0.0014500634402755121,OPT-B-08,11
A024145,0.583632,0.0008609751676635853,OPT-A-07-11,3
A024146,0.7391928000000001,0.0009516041326808048,OPT-B-08,8
A024147,0.85113,0.0020391517128874386,OPT-B-08,5
A024148,0.285348,0.0024469820554649264,OPT-A-08,0
A024149,0.285348,0.00045314482508609753,OPT-C-08,0
A024150,0.67156,0.0,OPT-C-08,6
A024151,0.67156,0.00013594344752582924,OPT-A-08,1
A024152,0.5247456800000001,0.002356353090447707,OPT-C-08,7
A024153,0.756,0.006751857893782853,OPT-A-08,29
A024154,0.3432,4.5314482508609755e-05,OPT-C-08,2
A024155,0.404245,0.0,OPT-B-08,0
A024156,0.3432,4.5314482508609755e-05,OPT-A-08,3
A024157,0.4368,0.0014047489577669024,OPT-B-08,12
A024158,0.25264992000000003,0.0061627696211709266,OPT-B-08,24
A024159,0.7215,0.002764183433025195,OPT-A-08,0
A024160,0.661375,0.01617727025557368,OPT-A-08,39
A024161,0.000231,0.0004984593075947072,OPT-A-01-04,3
A024162,0.0003525,0.00036251586006887804,OPT-B-01-04,5
A024163,0.0003525,0.0008609751676635853,OPT-A-01-04,6
A024164,0.0003525,4.5314482508609755e-05,OPT-C-01-04,2
A024165,0.0003525,0.00036251586006887804,OPT-A-01-04,2
A024166,0.0003525,0.0010422330976980242,OPT-A-01-04,0
A024167,0.0003525,0.00022657241254304877,OPT-B-01-04,4
A024168,0.0045675,9.062896501721951e-05,OPT-B-01-04,3
A024169,0.0045675,4.5314482508609755e-05,OPT-B-01-04,2
A024170,0.0045675,0.0,OPT-B-01-04,4
A024171,0.0045675,0.0,OPT-C-01-04,2
A024172,0.0045675,4.5314482508609755e-05,OPT-C-01-04,1
A024173,0.000357,0.006253398586188146,OPT-A-01-04,20
A024174,0.00025,0.0016313213703099511,OPT-A-01-04,8
A024175,0.00187,0.003307957223128512,OPT-A-01-04,24
A024176,0.000384,0.0006344027551205366,OPT-A-01-04,4
A024177,0.001859,0.0002718868950516585,OPT-A-01-04,2
A024178,0.000384,4.5314482508609755e-05,OPT-B-01-04,8
A024179,0.000384,0.00045314482508609753,OPT-A-01-04,4
A024180,0.000384,0.00013594344752582924,OPT-A-01-04,2
A024181,0.000384,0.0008609751676635853,OPT-A-01-04,4
A024182,0.000384,0.00013594344752582924,OPT-B-01-04,2
A024183,0.00015,0.00013594344752582924,OPT-B-01-04,0
A024184,0.00015,0.00018125793003443902,OPT-A-01-04,5
A024185,0.00015,0.00018125793003443902,OPT-A-01-04,1
A024186,0.00015,0.0002718868950516585,OPT-B-01-04,0
A024187,1e-09,0.0004078303425774878,OPT-A-01-04,0
A024188,0.0002,0.0367047308319739,OPT-A-01-04,21
A024189,6.6e-05,0.0030360703280768535,OPT-A-01-04,19
A024190,9e-05,0.005754939278593439,OPT-A-01-04,24
A024191,0.001288,0.00022657241254304877,OPT-B-01-04,0
A024192,0.001288,0.0010422330976980242,OPT-A-01-04,0
A024193,0.384,4.5314482508609755e-05,OPT-C-08,1
A024194,0.045,0.0,OPT-A-07-11,2
A024195,4.5e-05,0.0,OPT-C-05-07,1
A024196,1.8e-05,4.5314482508609755e-05,OPT-B-01-04,6
A024197,0.09022302,0.0002718868950516585,OPT-A-07-11,1
A024198,0.24675,0.00045314482508609753,OPT-A-07-11,1
A024199,0.000121,0.0006344027551205366,OPT-A-01-04,4
A024200,0.0003553,0.007748776508972268,OPT-A-01-04,1
A024201,0.00423,0.0,OPT-B-01-04,6
A024202,0.00423,4.5314482508609755e-05,OPT-C-01-04,1
A024203,0.001485,0.00013594344752582924,OPT-A-01-04,2
A024204,0.00423,0.0,OPT-B-01-04,1
A024205,0.00012,0.0,OPT-C-01-04,18
A024206,0.02394875,4.5314482508609755e-05,OPT-C-01-04,2
A024207,0.0016046680925925925,0.00018125793003443902,OPT-A-01-04,0
A024208,0.000104,0.03838136668479246,OPT-A-01-04,10
A024209,0.00018,9.062896501721951e-05,OPT-C-01-04,2
A024210,0.002632735,0.0011781765452238534,OPT-B-05-07,6
A024211,9.9e-05,0.007114373753851731,OPT-A-01-04,0
A024212,0.00423,4.5314482508609755e-05,OPT-B-01-04,4
A024213,0.00220275,4.5314482508609755e-05,OPT-C-01-04,1
A024214,0.00220275,0.0,OPT-C-01-04,5
A024215,0.001686672,4.5314482508609755e-05,OPT-C-01-04,3
A024216,0.0005635,9.062896501721951e-05,OPT-C-01-04,10
A024217,0.10160156249999998,4.5314482508609755e-05,OPT-B-05-07,0
A024218,0.002625,9.062896501721951e-05,OPT-B-01-04,2
A024219,0.000715,0.0,OPT-B-01-04,1
A024220,0.06934929761904762,0.0,OPT-A-05-07,0
A024221,0.008192,0.0,OPT-C-01-04,1
A024222,0.000975,0.0016766358528185609,OPT-A-01-04,3
A024223,4.4625e-05,4.5314482508609755e-05,OPT-B-01-04,5
A024224,0.002625,9.062896501721951e-05,OPT-C-01-04,2
A024225,0.004576,0.0,OPT-C-01-04,1
A024226,0.0221,0.0,OPT-C-05-07,3
A024227,0.0003135,0.00013594344752582924,OPT-B-01-04,2
A024228,1.2e-06,9.062896501721951e-05,OPT-B-01-04,23
A024229,0.0003,9.062896501721951e-05,OPT-A-01-04,3
A024230,0.00369,0.0009516041326808048,OPT-C-05-07,6
A024231,0.00211392,0.0,OPT-C-05-07,2
A024232,0.0002535,0.0004984593075947072,OPT-B-05-07,1
A024233,0.042444,9.062896501721951e-05,OPT-A-08,3
A024234,0.0064845,0.000543773790103317,OPT-C-05-07,2
A024235,0.01395,4.5314482508609755e-05,OPT-C-01-04,0
A024236,0.022,0.001993837230378829,OPT-C-07-11,3
A024237,0.02,0.0010422330976980242,OPT-A-07-11,1
A024238,0.02992,0.0038970454957404387,OPT-B-05-07,7
A024239,0.040131,0.0029001268805510243,OPT-A-07-11,5
A024240,0.249744,0.009969186151894145,OPT-A-08,24
A024241,0.0506,4.5314482508609755e-05,OPT-C-05-07,0
A024242,0.0008,4.5314482508609755e-05,OPT-A-05-07,2
A024243,0.17089903846153845,0.0012688055102410732,PALLET_JACK,0
A024244,0.522,0.028820010875475803,OPT-A-08,70
A024245,0.000957,0.0,OPT-B-01-04,0
A024246,0.012628,0.00013594344752582924,OPT-C-05-07,4
A024247,0.0039,0.0014500634402755121,OPT-A-05-07,22
A024248,0.0825,0.0015860068878013414,OPT-C-07-11,7
A024249,0.002064,0.005981511691136488,OPT-A-07-11,35
A024250,0.01818,0.0003172013775602683,OPT-C-07-11,2
A024251,0.03,0.0011781765452238534,OPT-A-07-11,9
A024252,0.092,0.0030813848105854633,OPT-C-08,10
A024253,0.02574,0.00045314482508609753,OPT-C-05-07,1
A024254,0.02625,0.0007703462026463658,OPT-C-07-11,3
A024255,0.066,0.002175095160413268,OPT-C-05-07,5
A024256,0.002114,0.0009062896501721951,OPT-B-07-11,3
A024257,0.0053865,0.0008156606851549756,OPT-C-07-11,6
A024258,2.1120000000000003e-06,4.5314482508609755e-05,OPT-C-01-04,8
A024259,0.0147,0.004078303425774877,OPT-C-07-11,7
A024260,0.09108,0.0013594344752582926,OPT-B-07-11,0
A024261,0.0575,0.0068878013413086825,OPT-B-07-11,10
A024262,0.001725,0.0,OPT-C-01-04,5
A024263,0.022176,0.0015860068878013414,OPT-C-05-07,7
A024264,0.00578,9.062896501721951e-05,OPT-C-01-04,2
A024265,0.000252,0.0,OPT-C-01-04,3
A024266,0.002,0.0040329889432662675,OPT-A-01-04,3
A024267,0.000616,0.004440819285843755,OPT-A-01-04,8
A024268,5e-05,0.00018125793003443902,OPT-B-01-04,5
A024269,0.003675,0.010105129599419975,OPT-A-01-04,32
A024270,0.000768,0.002582925502990756,OPT-A-01-04,11
