date,uuid,quantity
2022-08-30,A009314,2
2022-08-30,A009517,2
2022-08-30,A009565,2
2022-08-30,A009570,2
2022-08-30,A009596,3
2022-08-30,A009692,3
2022-08-30,A009789,2
2022-08-30,A009793,1
2022-08-30,A009805,2
2022-08-30,A009863,2
2022-08-30,A009948,5
2022-08-30,A009953,4
2022-08-30,A010001,2
2022-08-30,A010038,10
2022-08-30,A010039,5
2022-08-30,A010055,12
2022-08-30,A010094,2
2022-08-30,A010116,2
2022-08-30,A010170,5
2022-08-30,A010173,1
2022-08-30,A010176,10
2022-08-30,A010186,4
2022-08-30,A010191,10
2022-08-30,A010195,1
2022-08-30,A010335,2
2022-08-30,A010408,40
2022-08-30,A010465,6
2022-08-30,A010477,20
2022-08-30,A010537,3
2022-08-30,A010548,408
2022-08-30,A010568,200
2022-08-30,A010569,10
2022-08-30,A010686,5
2022-08-30,A010724,1
2022-08-30,A010788,20
2022-08-30,A010888,5
2022-08-30,A010903,4
2022-08-30,A010939,2
2022-08-30,A010952,51
2022-08-30,A010953,500
2022-08-30,A010996,5
2022-08-30,A011038,10
2022-08-30,A011323,2
2022-08-30,A011333,2
2022-08-30,A011377,3
2022-08-30,A011505,2
2022-08-30,A011523,400
2022-08-30,A011532,10
2022-08-30,A011535,1
2022-08-30,A011599,3
2022-08-30,A011635,3
2022-08-30,A011656,2
2022-08-30,A011670,8
2022-08-30,A011672,15
2022-08-30,A011723,5
2022-08-30,A011745,20
2022-08-30,A011760,2
2022-08-30,A011818,3
2022-08-30,A011819,5
2022-08-30,A011912,10
2022-08-30,A011976,2
2022-08-30,A011980,1
2022-08-30,A012002,3
2022-08-30,A012213,3
2022-08-30,A012242,20
2022-08-30,A012286,3
2022-08-30,A012287,2
2022-08-30,A012321,10
2022-08-30,A012401,1
2022-08-30,A012571,10
2022-08-30,A012579,5
2022-08-30,A012772,10
2022-08-30,A012974,2
2022-08-30,A013063,10
2022-08-30,A013074,5
2022-08-30,A013125,10
2022-08-30,A013137,5
2022-08-30,A013236,5
2022-08-30,A013237,2
2022-08-30,A013258,20
2022-08-30,A013336,1
2022-08-30,A013418,5
2022-08-30,A013565,10
2022-08-30,A013567,30
2022-08-30,A013569,8
2022-08-30,A013570,2
2022-08-30,A013580,5
2022-08-30,A013592,10
2022-08-30,A013718,20
2022-08-30,A013812,50
2022-08-30,A013813,150
2022-08-30,A013851,10
2022-08-30,A013861,3
2022-08-30,A013884,1
2022-08-30,A013890,2
2022-08-30,A013923,3
2022-08-30,A013992,1
2022-08-30,A014022,300
2022-08-30,A014025,2
2022-08-30,A014027,1
2022-08-30,A014158,5
2022-08-30,A014220,5
2022-08-30,A014230,5
2022-08-30,A014311,5
2022-08-30,A015447,1
2022-08-30,A016842,1
2022-08-30,A020320,1
2022-08-30,A022026,2
2022-08-30,A022623,1
2022-08-30,A022743,3
2022-08-30,A023255,1
2022-08-30,A023925,2
2022-08-30,A024014,1
2022-08-30,A024023,1
2022-08-30,A024048,1
2022-08-30,A024386,1
2022-08-30,A024454,1
2022-08-30,A024466,1
2022-08-30,A025532,1
2022-08-30,A025550,1
2022-08-30,A025930,1
2022-08-30,A026083,1
2022-08-31,A000108,10
2022-08-31,A000421,200
2022-08-31,A000536,20
2022-08-31,A000548,20
2022-08-31,A000763,40
2022-08-31,A000782,40
2022-08-31,A001178,4
2022-08-31,A001250,200
2022-08-31,A001274,10
2022-08-31,A001291,100
2022-08-31,A001322,20
2022-08-31,A001341,40
2022-08-31,A001349,20
2022-08-31,A001359,200
2022-08-31,A001640,400
2022-08-31,A001641,300
2022-08-31,A001654,1000
2022-08-31,A001667,1500
2022-08-31,A001668,1001
2022-08-31,A001669,200
2022-08-31,A001720,1000
2022-08-31,A001721,20
2022-08-31,A002025,4
2022-08-31,A002129,10
2022-08-31,A002250,10
2022-08-31,A002410,10
2022-08-31,A002459,20
2022-08-31,A002463,20
2022-08-31,A002545,10
2022-08-31,A002675,20
2022-08-31,A002797,6
2022-08-31,A002801,4
2022-08-31,A002844,432
2022-08-31,A002868,4
2022-08-31,A002907,4
2022-08-31,A003071,4
2022-08-31,A003115,4
2022-08-31,A003139,14
2022-08-31,A003142,10
2022-08-31,A003171,10
2022-08-31,A003190,34
2022-08-31,A003194,6
2022-08-31,A003230,6
2022-08-31,A003271,80
2022-08-31,A003408,4
2022-08-31,A003477,40
2022-08-31,A003514,12
2022-08-31,A003531,34
2022-08-31,A003548,10
2022-08-31,A003553,20
2022-08-31,A003616,10
2022-08-31,A003618,8
2022-08-31,A003623,12
2022-08-31,A003638,18
2022-08-31,A003641,20
2022-08-31,A003689,18
2022-08-31,A003710,100
2022-08-31,A003885,8
2022-08-31,A003905,4
2022-08-31,A003955,4
2022-08-31,A004107,6
2022-08-31,A004185,6
2022-08-31,A004199,4
2022-08-31,A004305,4
2022-08-31,A004321,40
2022-08-31,A004325,68
2022-08-31,A004396,40
2022-08-31,A004419,100
2022-08-31,A004421,40
2022-08-31,A004441,80
2022-08-31,A004527,40
2022-08-31,A004575,100
2022-08-31,A004680,20
2022-08-31,A004699,20
2022-08-31,A004718,100
2022-08-31,A004755,6
2022-08-31,A004834,6
2022-08-31,A004854,20
2022-08-31,A004863,30
2022-08-31,A004889,10
2022-08-31,A004944,4
2022-08-31,A004946,4
2022-08-31,A004980,20
2022-08-31,A004981,20
2022-08-31,A004983,4
2022-08-31,A005100,20
2022-08-31,A005142,4
2022-08-31,A005191,2
2022-08-31,A005195,8
2022-08-31,A005196,6
2022-08-31,A005232,6
2022-08-31,A005254,2
2022-08-31,A005325,1
2022-08-31,A005363,100
2022-08-31,A005432,2
2022-08-31,A005502,4
2022-08-31,A005505,6
2022-08-31,A005509,6
2022-08-31,A005522,6
2022-08-31,A005567,6
2022-08-31,A005572,4
2022-08-31,A005574,8
2022-08-31,A005579,6
2022-08-31,A005635,4
2022-08-31,A005639,4
2022-08-31,A005662,10
2022-08-31,A005744,4
2022-08-31,A005928,2
2022-08-31,A005934,4
2022-08-31,A006082,4
2022-08-31,A006086,8
2022-08-31,A006093,10
2022-08-31,A006141,30
2022-08-31,A006142,100
2022-08-31,A006151,60
2022-08-31,A006156,40
2022-08-31,A006238,20
2022-08-31,A006243,12
2022-08-31,A006326,6
2022-08-31,A006333,10
2022-08-31,A006632,40
2022-08-31,A006665,2
2022-08-31,A006689,12
2022-08-31,A006698,4
2022-08-31,A006699,20
2022-08-31,A006720,4
2022-08-31,A006725,8
2022-08-31,A006769,4
2022-08-31,A006800,4
2022-08-31,A006807,6
2022-08-31,A006809,4
2022-08-31,A006932,2
2022-08-31,A007134,40
2022-08-31,A007189,60
2022-08-31,A007192,20
2022-08-31,A007286,6
2022-08-31,A007313,6
2022-08-31,A007329,4
2022-08-31,A007335,6
2022-08-31,A007358,16
2022-08-31,A007362,10
2022-08-31,A007393,100
2022-08-31,A007433,4
2022-08-31,A007684,40
2022-08-31,A007753,4
2022-08-31,A007776,6
2022-08-31,A007927,4
2022-08-31,A008105,10
2022-08-31,A008114,6
2022-08-31,A008176,4
2022-08-31,A008266,4
2022-08-31,A008283,4
2022-08-31,A008319,2
2022-08-31,A008396,4
2022-08-31,A008424,4
2022-08-31,A008438,6
2022-08-31,A008572,1
2022-08-31,A008621,4
2022-08-31,A008768,10
2022-08-31,A008829,4
2022-08-31,A008963,6
2022-08-31,A009006,6
2022-08-31,A009009,6
2022-08-31,A009054,12
2022-08-31,A009058,4
2022-08-31,A009076,2
2022-08-31,A009197,4
2022-08-31,A009314,2
2022-08-31,A009393,2
2022-08-31,A009394,2
2022-08-31,A009425,4
2022-08-31,A009426,4
2022-08-31,A009515,10
2022-08-31,A009568,4
2022-08-31,A009571,4
2022-08-31,A009603,4
2022-08-31,A009604,4
2022-08-31,A009615,6
2022-08-31,A009616,6
2022-08-31,A009685,6
2022-08-31,A009707,6
2022-08-31,A009721,4
2022-08-31,A009739,4
2022-08-31,A009747,4
2022-08-31,A009749,4
2022-08-31,A009792,4
2022-08-31,A009793,8
2022-08-31,A009844,8
2022-08-31,A009861,4
2022-08-31,A009919,4
2022-08-31,A009925,10
2022-08-31,A009946,120
2022-08-31,A009947,40
2022-08-31,A009948,20
2022-08-31,A009955,8
2022-08-31,A010070,8
2022-08-31,A010195,40
2022-08-31,A010252,4
2022-08-31,A010395,20
2022-08-31,A010408,100
2022-08-31,A010411,30
2022-08-31,A010536,6
2022-08-31,A010668,6
2022-08-31,A010692,4
2022-08-31,A010729,4
2022-08-31,A010734,1
2022-08-31,A010922,10
2022-08-31,A010936,2
2022-08-31,A010987,4
2022-08-31,A011040,2
2022-08-31,A011041,10
2022-08-31,A011143,4
2022-08-31,A011319,20
2022-08-31,A011376,6
2022-08-31,A011405,2
2022-08-31,A011535,8
2022-08-31,A011542,4
2022-08-31,A011550,12
2022-08-31,A011573,4
2022-08-31,A011720,4
2022-08-31,A011760,6
2022-08-31,A011790,20
2022-08-31,A011815,4
2022-08-31,A011825,4
2022-08-31,A011958,4
2022-08-31,A012226,6
2022-08-31,A012287,6
2022-08-31,A012288,4
2022-08-31,A012289,6
2022-08-31,A012290,4
2022-08-31,A012320,10
2022-08-31,A012354,2
2022-08-31,A012397,4
2022-08-31,A012444,4
2022-08-31,A012474,10
2022-08-31,A012491,4
2022-08-31,A012506,12
2022-08-31,A012513,40
2022-08-31,A012561,40
2022-08-31,A012605,60
2022-08-31,A012606,40
2022-08-31,A012862,4
2022-08-31,A013027,2
2022-08-31,A013186,8
2022-08-31,A013406,6
2022-08-31,A013418,20
2022-08-31,A013565,10
2022-08-31,A013601,6
2022-08-31,A013705,6
2022-08-31,A013749,10
2022-08-31,A013765,8
2022-08-31,A013896,1
2022-08-31,A013920,1
2022-08-31,A013923,4
2022-08-31,A014179,6
2022-08-31,A014190,4
2022-08-31,A014734,4
2022-08-31,A014794,1
2022-08-31,A014796,1
2022-08-31,A014797,2
2022-08-31,A014808,2
2022-08-31,A014861,1
2022-08-31,A016048,60
2022-08-31,A016363,2
2022-08-31,A016389,2
2022-08-31,A016408,1
2022-08-31,A016415,1
2022-08-31,A016902,4
2022-08-31,A017389,1
2022-08-31,A017545,16
2022-08-31,A017554,8
2022-08-31,A017731,1
2022-08-31,A018545,1
2022-08-31,A019143,1
2022-08-31,A019144,1
2022-08-31,A019241,1
2022-08-31,A019249,23
2022-08-31,A019319,11
2022-08-31,A019326,9
2022-08-31,A019396,6
2022-08-31,A019481,10
2022-08-31,A020075,1
2022-08-31,A020115,1
2022-08-31,A020355,1
2022-08-31,A021096,10
2022-08-31,A021104,1
2022-08-31,A021132,2
2022-08-31,A021205,8
2022-08-31,A021209,1
2022-08-31,A021287,2
2022-08-31,A021310,14
2022-08-31,A021366,9
2022-08-31,A021377,8
2022-08-31,A021491,1
2022-08-31,A021620,1
2022-08-31,A021637,1
2022-08-31,A021652,1
2022-08-31,A022162,1
2022-08-31,A022320,1
2022-08-31,A022664,75
2022-08-31,A022668,1
2022-08-31,A022687,2
2022-08-31,A022707,20
2022-08-31,A023175,10
2022-08-31,A023671,1
2022-08-31,A023708,1
2022-08-31,A024089,2
2022-08-31,A024090,2
2022-08-31,A024093,1
2022-08-31,A024120,1
2022-08-31,A024153,15
2022-08-31,A024234,1
2022-08-31,A024238,24
2022-08-31,A024257,3
2022-08-31,A024260,3
2022-08-31,A024261,5
2022-08-31,A024315,10
2022-08-31,A024334,19
2022-08-31,A024338,4
2022-08-31,A024408,8
2022-08-31,A024461,10
2022-08-31,A024466,1
2022-08-31,A024482,12
2022-08-31,A024676,8
2022-08-31,A024699,12
2022-08-31,A024801,5
2022-08-31,A024805,8
2022-08-31,A024808,3
2022-08-31,A024811,2
2022-08-31,A024822,4
2022-08-31,A024826,1
2022-08-31,A024827,8
2022-08-31,A024851,1
2022-08-31,A024954,2
2022-08-31,A024987,20
2022-08-31,A024988,10
2022-08-31,A024989,1
2022-08-31,A024997,1
2022-08-31,A025000,1
2022-08-31,A025143,3
2022-08-31,A025144,1
2022-08-31,A026020,10
2022-08-31,A026212,13
2022-08-31,A026224,5
2022-08-31,A026229,2
2022-08-31,A026230,22
2022-08-31,A026283,10
2022-08-31,A026284,32
2022-08-31,A026290,4
2022-08-31,A027394,2
2022-08-31,A027455,1
2022-08-31,A027581,1
2022-08-31,A027632,1
2022-08-31,A027644,2
2022-08-31,A027647,2
2022-08-31,A027714,1
2022-08-31,A027715,3
2022-08-31,A027799,2
2022-08-31,A027812,3
2022-08-31,A027900,1
2022-08-31,A027909,1
2022-08-31,A027911,1
2022-08-31,A028006,3
2022-08-31,A028073,1
2022-08-31,A028384,1
2022-08-31,A028393,1
2022-08-31,A028428,2
2022-08-31,A028430,1
2022-08-31,A028570,1
2022-08-31,A028619,1
2022-08-31,A028669,1
2022-08-31,A029502,1
2022-08-31,A030070,1
2022-08-31,A030165,1
2022-08-31,A030170,20
2022-08-31,A030289,8
2022-08-31,A030364,8
2022-09-01,A001585,15
2022-09-01,A004249,3
2022-09-01,A005641,2
2022-09-01,A005738,1
2022-09-01,A005889,1
2022-09-01,A006588,1
2022-09-01,A006934,1
2022-09-01,A007055,1
2022-09-01,A007337,1
2022-09-01,A007351,1
2022-09-01,A007388,5
2022-09-01,A007687,1
2022-09-01,A007993,1
2022-09-01,A009124,10
2022-09-01,A009707,2
2022-09-01,A009850,1
2022-09-01,A009886,1
2022-09-01,A011134,1
2022-09-01,A011231,1
2022-09-01,A012379,1
2022-09-01,A013883,1
2022-09-01,A013916,1
2022-09-01,A015990,2
2022-09-01,A017402,1
2022-09-01,A019355,1
2022-09-01,A020050,1
2022-09-01,A023925,1
2022-09-01,A024512,1
2022-09-01,A024513,1
2022-09-01,A025261,1
2022-09-04,A000085,25
2022-09-04,A000363,8
2022-09-04,A000367,8
2022-09-04,A000372,5
2022-09-04,A000380,9
2022-09-04,A000391,24
2022-09-04,A000458,20
2022-09-04,A000845,16
2022-09-04,A003545,2
2022-09-04,A004202,2
2022-09-04,A004321,8
2022-09-04,A004575,10
2022-09-04,A005113,5
2022-09-04,A005251,20
2022-09-04,A005274,5
2022-09-04,A005593,1
2022-09-04,A005623,1
2022-09-04,A005738,2
2022-09-04,A005820,3
2022-09-04,A006552,1
2022-09-04,A006562,1
2022-09-04,A006951,1
2022-09-04,A007190,3
2022-09-04,A007927,2
2022-09-04,A008301,3
2022-09-04,A009043,1
2022-09-04,A009086,10
2022-09-04,A010044,10
2022-09-04,A010361,1
2022-09-04,A010387,30
2022-09-04,A011696,6
2022-09-04,A011697,6
2022-09-04,A011700,1
2022-09-04,A011701,1
2022-09-04,A011711,4
2022-09-04,A012292,2
2022-09-04,A012828,8
2022-09-04,A013569,1
2022-09-04,A013726,10
2022-09-04,A014264,1
2022-09-04,A014265,1
2022-09-04,A014266,1
2022-09-04,A014302,2
2022-09-04,A014313,4
2022-09-04,A015082,1
2022-09-04,A018615,1
2022-09-04,A020800,1
2022-09-04,A021195,1
2022-09-04,A022899,1
2022-09-04,A022912,1
2022-09-04,A027223,1
2022-09-04,A030229,20
2022-09-04,A030230,20
2022-09-04,A030231,20
2022-09-04,A030235,20
2022-09-04,A030236,20
2022-09-04,A030237,20
2022-09-04,A030395,10
2022-09-05,A007283,1
2022-09-05,A015038,3
2022-09-05,A015418,1
2022-09-05,A016579,3000
2022-09-05,A016588,2800
2022-09-05,A016881,2
2022-09-05,A016942,10
2022-09-05,A017263,500
2022-09-05,A018361,1
2022-09-05,A018383,1
2022-09-05,A019231,1
2022-09-05,A019238,36
2022-09-05,A019248,3
2022-09-05,A019309,1
2022-09-05,A019348,40
2022-09-05,A019378,10
2022-09-05,A019460,2
2022-09-05,A020041,1
2022-09-05,A020079,1
2022-09-05,A020355,1
2022-09-05,A020515,6
2022-09-05,A020893,10
2022-09-05,A021108,3
2022-09-05,A021147,10
2022-09-05,A021209,18
2022-09-05,A021324,6
2022-09-05,A021355,18
2022-09-05,A021649,2
2022-09-05,A021682,1
2022-09-05,A021694,8
2022-09-05,A021712,5
2022-09-05,A022405,1
2022-09-05,A022657,50
2022-09-05,A022665,40
2022-09-05,A022678,1
2022-09-05,A022710,3
2022-09-05,A022735,1
2022-09-05,A022740,3
2022-09-05,A023019,1
2022-09-05,A023030,20
2022-09-05,A023046,4
2022-09-05,A023057,7
2022-09-05,A023120,6
2022-09-05,A023187,40
2022-09-05,A023188,10
2022-09-05,A023237,1
2022-09-05,A023257,1
2022-09-05,A023280,2
2022-09-05,A023284,3
2022-09-05,A023333,1
2022-09-05,A023382,1
2022-09-05,A023717,3
2022-09-05,A023918,1
2022-09-05,A023921,2
2022-09-05,A023933,5
2022-09-05,A023938,5
2022-09-05,A023953,2
2022-09-05,A023958,3
2022-09-05,A023961,2
2022-09-05,A023977,3
2022-09-05,A023991,5
2022-09-05,A023994,1
2022-09-05,A024004,2
2022-09-05,A024125,53
2022-09-05,A024147,2
2022-09-05,A024148,4
2022-09-05,A024256,10
2022-09-05,A024324,15
2022-09-05,A024342,4
2022-09-05,A024343,3
2022-09-05,A024442,4
2022-09-05,A024474,20
2022-09-05,A024539,5
2022-09-05,A024541,4
2022-09-05,A024547,2
2022-09-05,A024550,2
2022-09-05,A024551,9
2022-09-05,A024555,6
2022-09-05,A024653,5
2022-09-05,A024678,1
2022-09-05,A024679,2
2022-09-05,A024706,3
2022-09-05,A024707,20
2022-09-05,A024708,5
2022-09-05,A024795,2
2022-09-05,A024799,4
2022-09-05,A024819,7
2022-09-05,A024824,10
2022-09-05,A024892,2
2022-09-05,A025054,10
2022-09-05,A025057,10
2022-09-05,A025165,1
2022-09-05,A025179,2
2022-09-05,A025522,3
2022-09-05,A025810,58
2022-09-05,A026017,2
2022-09-05,A026227,20
2022-09-05,A026246,5
2022-09-05,A026248,5
2022-09-05,A026293,10
2022-09-05,A026333,8
2022-09-05,A026736,2
2022-09-05,A027470,3
2022-09-05,A027652,2
2022-09-05,A029838,7
2022-09-05,A029876,10
2022-09-05,A029904,1
2022-09-05,A030071,1
2022-09-05,A030183,60
2022-09-05,A030242,126
2022-09-05,A030243,180
2022-09-05,A030456,10
2022-09-06,A003598,2
2022-09-06,A004120,1
2022-09-06,A004176,2
2022-09-06,A006713,1
2022-09-06,A007256,1
2022-09-06,A007337,1
2022-09-06,A008205,1
2022-09-06,A008206,1
2022-09-06,A009707,1
2022-09-06,A009809,1
2022-09-06,A009811,1
2022-09-06,A011530,1
2022-09-06,A013878,1
2022-09-06,A013883,3
2022-09-06,A013910,1
2022-09-06,A013923,1
2022-09-06,A013931,1
2022-09-06,A014059,1
2022-09-06,A016448,2
2022-09-06,A017169,1
2022-09-06,A017201,1
2022-09-06,A017300,1
2022-09-06,A017363,1
2022-09-06,A017568,4
2022-09-06,A017587,5
2022-09-06,A018091,1
2022-09-06,A018659,2
2022-09-06,A019354,4
2022-09-06,A019881,2
2022-09-06,A020328,1
2022-09-06,A020856,3
2022-09-06,A020998,2
2022-09-06,A022320,1
2022-09-06,A022423,1
2022-09-06,A023183,8
2022-09-06,A023192,3
2022-09-06,A023316,2
2022-09-06,A023323,1
2022-09-06,A023683,1
2022-09-06,A024089,2
2022-09-06,A024289,1
2022-09-06,A024369,2
2022-09-06,A024454,1
2022-09-06,A024693,2
2022-09-06,A024822,2
2022-09-06,A024826,1
2022-09-06,A025215,1
2022-09-06,A026032,1
2022-09-06,A026292,10
2022-09-06,A027402,1
2022-09-06,A027714,1
2022-09-06,A028204,2
2022-09-06,A028205,2
2022-09-06,A028218,2
2022-09-06,A028615,1
2022-09-06,A028731,2
2022-09-06,A029445,1
2022-09-06,A029502,1
2022-09-06,A029676,1
2022-09-06,A029962,1
2022-09-06,A030160,1
2022-09-06,A030289,2
2022-09-07,A011819,1
2022-09-07,A013499,1
2022-09-07,A015349,1
2022-09-07,A015964,1
2022-09-07,A020526,1
2022-09-07,A020583,2
2022-09-07,A021173,1
2022-09-07,A021930,1
2022-09-07,A022125,1
2022-09-07,A025936,1
2022-09-07,A026324,1
2022-09-07,A030083,1
2022-09-08,A000027,6
2022-09-08,A000284,100
2022-09-08,A001847,60
2022-09-08,A001972,1
2022-09-08,A002526,2
2022-09-08,A002744,12
2022-09-08,A004194,3
2022-09-08,A004547,1
2022-09-08,A004656,12
2022-09-08,A005206,1
2022-09-08,A005432,10
2022-09-08,A005581,4
2022-09-08,A005640,2
2022-09-08,A006887,1
2022-09-08,A008301,2
2022-09-08,A008573,2
2022-09-08,A008590,2
2022-09-08,A008991,3
2022-09-08,A009054,2
2022-09-08,A009814,1
2022-09-08,A010651,1
2022-09-08,A010652,1
2022-09-08,A010807,2
2022-09-08,A010824,1
2022-09-08,A010839,2
2022-09-08,A011339,1
2022-09-08,A011505,1
2022-09-08,A011532,10
2022-09-08,A011625,5
2022-09-08,A011894,2
2022-09-08,A011923,1
2022-09-08,A011947,1
2022-09-08,A012373,1
2022-09-08,A013610,1
2022-09-08,A016631,10
2022-09-08,A019830,1
2022-09-08,A023216,1
2022-09-08,A023218,1
2022-09-08,A023223,1
2022-09-08,A023989,1
2022-09-08,A024089,1
2022-09-08,A024521,1
2022-09-08,A024630,1
2022-09-08,A026917,1
2022-09-08,A027835,1
2022-09-08,A029170,1
2022-09-11,A000074,1
2022-09-11,A011952,1
2022-09-11,A013703,1
2022-09-11,A013716,2
2022-09-11,A013729,1
2022-09-11,A013861,1
2022-09-11,A013878,1
2022-09-11,A013905,1
2022-09-11,A014708,2
2022-09-11,A014715,2
2022-09-11,A014734,4
2022-09-11,A014735,2
2022-09-11,A014949,10
2022-09-11,A015038,1
2022-09-11,A015089,5
2022-09-11,A015131,2
2022-09-11,A015468,4
2022-09-11,A015644,1
2022-09-11,A015967,2
2022-09-11,A016058,30
2022-09-11,A016134,2
2022-09-11,A016239,1
2022-09-11,A016385,2
2022-09-11,A016402,2
2022-09-11,A016407,2
2022-09-11,A016526,1
2022-09-11,A016616,5
2022-09-11,A016693,2
2022-09-11,A016808,2
2022-09-11,A016831,5
2022-09-11,A016869,2
2022-09-11,A016997,2
2022-09-11,A017010,2
2022-09-11,A017031,4
2022-09-11,A017059,1
2022-09-11,A017101,4
2022-09-11,A017156,9
2022-09-11,A017193,8
2022-09-11,A017300,1
2022-09-11,A017347,1
2022-09-11,A017385,1
2022-09-11,A017389,1
2022-09-11,A017568,1
2022-09-11,A017586,1
2022-09-11,A017587,2
2022-09-11,A018142,1
2022-09-11,A018230,2
2022-09-11,A018351,1
2022-09-11,A018352,1
2022-09-11,A018360,1
2022-09-11,A018582,4
2022-09-11,A018597,15
2022-09-11,A018728,3
2022-09-11,A018807,2
2022-09-11,A018809,1
2022-09-11,A018814,1
2022-09-11,A018833,1
2022-09-11,A018887,2
2022-09-11,A018894,1
2022-09-11,A018902,2
2022-09-11,A018903,1
2022-09-11,A018904,4
2022-09-11,A018967,1
2022-09-11,A019095,10
2022-09-11,A019118,2
2022-09-11,A019128,2
2022-09-11,A019197,2
2022-09-11,A019302,1
2022-09-11,A019323,5
2022-09-11,A019489,5
2022-09-11,A019518,2
2022-09-11,A019521,3
2022-09-11,A020226,2
2022-09-11,A020332,5
2022-09-11,A020494,3
2022-09-11,A020515,3
2022-09-11,A020523,2
2022-09-11,A020553,1
2022-09-11,A020571,4
2022-09-11,A020694,2
2022-09-11,A020842,1
2022-09-11,A020844,4
2022-09-11,A020852,4
2022-09-11,A020853,8
2022-09-11,A020856,2
2022-09-11,A020858,4
2022-09-11,A020882,1
2022-09-11,A020888,4
2022-09-11,A020901,1
2022-09-11,A020989,1
2022-09-11,A020998,1
2022-09-11,A021004,3
2022-09-11,A021017,1
2022-09-11,A021024,1
2022-09-11,A021028,4
2022-09-11,A021096,1
2022-09-11,A021146,2
2022-09-11,A021171,2
2022-09-11,A021209,4
2022-09-11,A021262,3
2022-09-11,A021266,2
2022-09-11,A021355,3
2022-09-11,A021417,4
2022-09-11,A021620,2
2022-09-11,A021649,3
2022-09-11,A021686,4
2022-09-11,A021702,1
2022-09-11,A021714,2
2022-09-11,A022192,1
2022-09-11,A022396,1
2022-09-11,A022498,1
2022-09-11,A022676,1
2022-09-11,A022707,2
2022-09-11,A022710,1
2022-09-11,A022720,15
2022-09-11,A022751,10
2022-09-11,A022758,3
2022-09-11,A022950,3
2022-09-11,A023000,2
2022-09-11,A023051,5
2022-09-11,A023086,1
2022-09-11,A023120,1
2022-09-11,A023150,1
2022-09-11,A023192,3
2022-09-11,A023247,1
2022-09-11,A023323,2
2022-09-11,A023814,4
2022-09-11,A024027,1
2022-09-11,A024058,1
2022-09-11,A024165,1
2022-09-11,A024192,2
2022-09-11,A024291,20
2022-09-11,A024506,5
2022-09-11,A024630,10
2022-09-11,A024707,2
2022-09-11,A024709,1
2022-09-11,A024795,1
2022-09-11,A025057,2
2022-09-11,A025088,3
2022-09-11,A025235,1
2022-09-11,A025297,1
2022-09-11,A025547,2
2022-09-11,A025811,1
2022-09-11,A025920,1
2022-09-11,A026028,1
2022-09-11,A026031,1
2022-09-11,A026092,2
2022-09-11,A026154,1
2022-09-11,A026196,1
2022-09-11,A026273,2
2022-09-11,A026306,2
2022-09-11,A026420,2
2022-09-11,A026468,1
2022-09-11,A026636,1
2022-09-11,A026657,1
2022-09-11,A026751,1
2022-09-11,A026769,1
2022-09-11,A026786,4
2022-09-11,A026842,2
2022-09-11,A026930,1
2022-09-11,A026932,1
2022-09-11,A027005,2
2022-09-11,A027014,1
2022-09-11,A027046,2
2022-09-11,A027048,1
2022-09-11,A027192,1
2022-09-11,A027409,2
2022-09-11,A027953,1
2022-09-11,A028034,1
2022-09-11,A028160,1
2022-09-11,A028425,1
2022-09-11,A028763,1
2022-09-11,A028904,2
2022-09-11,A028943,1
2022-09-11,A029161,1
2022-09-11,A029196,3
2022-09-11,A029532,1
2022-09-11,A029582,2
2022-09-11,A029760,1
2022-09-11,A029914,3
2022-09-11,A030109,2
2022-09-11,A030329,1
2022-09-11,A030336,1
2022-09-12,A000353,4
2022-09-12,A000855,4
2022-09-12,A002049,5
2022-09-12,A006019,1
2022-09-12,A006415,1
2022-09-12,A006525,1
2022-09-12,A006942,1
2022-09-12,A007005,1
2022-09-12,A007187,2
2022-09-12,A008364,2
2022-09-12,A008507,2
2022-09-12,A008557,4
2022-09-12,A009024,4
2022-09-12,A009983,1
2022-09-12,A011498,1
2022-09-12,A011921,1
2022-09-12,A011922,1
2022-09-12,A012022,4
2022-09-12,A014796,1
2022-09-12,A015290,1
2022-09-12,A015296,2
2022-09-12,A015332,6
2022-09-12,A015447,4
2022-09-12,A015928,3
2022-09-12,A015950,15
2022-09-12,A016122,2
2022-09-12,A016123,4
2022-09-12,A016389,7
2022-09-12,A016414,1
2022-09-12,A016648,10
2022-09-12,A016756,50
2022-09-12,A016966,1
2022-09-12,A017065,1
2022-09-12,A017149,3
2022-09-12,A017183,1
2022-09-12,A017255,2
2022-09-12,A017258,1
2022-09-12,A017262,3
2022-09-12,A017274,5
2022-09-12,A017300,4
2022-09-12,A017380,3
2022-09-12,A017403,2
2022-09-12,A017404,1
2022-09-12,A017582,4
2022-09-12,A018091,3
2022-09-12,A018361,5
2022-09-12,A018720,1
2022-09-12,A019087,10
2022-09-12,A019089,9
2022-09-12,A019236,3
2022-09-12,A019242,8
2022-09-12,A019328,10
2022-09-12,A019354,11
2022-09-12,A019363,10
2022-09-12,A019366,3
2022-09-12,A019373,3
2022-09-12,A019396,6
2022-09-12,A019409,1
2022-09-12,A019423,20
2022-09-12,A019476,1
2022-09-12,A019483,8
2022-09-12,A019524,5
2022-09-12,A019572,1
2022-09-12,A019581,4
2022-09-12,A019620,3
2022-09-12,A019866,2
2022-09-12,A019867,1
2022-09-12,A019872,1
2022-09-12,A019881,2
2022-09-12,A019902,1
2022-09-12,A019992,8
2022-09-12,A020037,1
2022-09-12,A020073,3
